EntryID,LemmaID,Code,HandshapeImage,HandshapeImage : URL
pillow_2,pillow_2,K_01_097,"<img src=""https://aslcdi.website/images/handshape_images/flatspread_5.png"" />",
pillow_3,pillow_3,K_02_049,"<img src=""https://aslcdi.website/images/handshape_images/open_b.png"" />",
pin_on,pin_on,G_02_096,"<img src=""https://aslcdi.website/images/handshape_images/g.png"" />",
pinch_1,pinch,H_01_095,"<img src=""https://aslcdi.website/images/handshape_images/baby_o.png"" />",
pinch_2,pinch_2,K_03_112,"<img src=""https://aslcdi.website/images/handshape_images/a.png"" />",
pineapple,pineapple,C_02_088,"<img src=""https://aslcdi.website/images/handshape_images/curved_l.png"" />",
pineapple_2,pineapple_2,K_01_056,"<img src=""https://aslcdi.website/images/handshape_images/p.png"" />",
pineapple_3,pineapple_3,K_02_011,"<img src=""https://aslcdi.website/images/handshape_images/f.png"" />",
pineapple_4,pineapple_4,K_03_076,"<img src=""https://aslcdi.website/images/handshape_images/f.png"" />",
pineapple_5,pineapple_5,K_01_084,"<img src=""https://aslcdi.website/images/handshape_images/5.png"" />",
pink,pink,C_01_074,"<img src=""https://aslcdi.website/images/handshape_images/p.png"" />",
pipe,pipe,B_03_027,"<img src=""https://aslcdi.website/images/handshape_images/y.png"" />",
pipe_2,pipe_2,K_02_018,"<img src=""https://aslcdi.website/images/handshape_images/bent_l.png"" />",
pipe_3,pipe_3,K_03_113,"<img src=""https://aslcdi.website/images/handshape_images/k.png"" />",
pipe_4,pipe_4,K_01_011,"<img src=""https://aslcdi.website/images/handshape_images/g.png"" />",
pirate,pirate,A_03_058,"<img src=""https://aslcdi.website/images/handshape_images/open_b.png"" />",
pissed_off,pissed_off,H_03_056,"<img src=""https://aslcdi.website/images/handshape_images/p.png"" />",
pitcher,pitcher,G_01_028,"<img src=""https://aslcdi.website/images/handshape_images/y.png"" />",
pity,pity,C_03_022,"<img src=""https://aslcdi.website/images/handshape_images/open_8.png"" />",
pizza_1,pizza_1,G_01_013,"<img src=""https://aslcdi.website/images/handshape_images/l.png"" />",
pizza_2,pizza_2,E_02_085,"<img src=""https://aslcdi.website/images/handshape_images/p.png"" />",
pizza_cutter,pizza_cutter,E_02_084,"<img src=""https://aslcdi.website/images/handshape_images/bent_l.png"" />",
pjs,pjs,E_03_102,"<img src=""https://aslcdi.website/images/handshape_images/p.png"" />",
place,place,G_01_029,"<img src=""https://aslcdi.website/images/handshape_images/p.png"" />",
plain,plain,E_03_079,"<img src=""https://aslcdi.website/images/handshape_images/1.png"" />",
plan,plan,E_03_034,"<img src=""https://aslcdi.website/images/handshape_images/open_b.png"" />",
planet,planet,F_01_019,"<img src=""https://aslcdi.website/images/handshape_images/open_8.png"" />",
plant,plant,E_01_029,"<img src=""https://aslcdi.website/images/handshape_images/o.png"" />",
plate,plate,F_02_060,"<img src=""https://aslcdi.website/images/handshape_images/curved_l.png"" />",
platform,platform,E_03_070,"<img src=""https://aslcdi.website/images/handshape_images/closed_b.png"" />",
play,play,C_01_066,"<img src=""https://aslcdi.website/images/handshape_images/y.png"" />",
players,players,G_03_062,"<img src=""https://aslcdi.website/images/handshape_images/y.png"" />",
playground,playground,A_02_029,"<img src=""https://aslcdi.website/images/handshape_images/y.png"" />",
please,please,B_02_007,"<img src=""https://aslcdi.website/images/handshape_images/open_b.png"" />",
plenty,plenty,E_01_014,"<img src=""https://aslcdi.website/images/handshape_images/5.png"" />",
pliers,pliers,D_01_032,"<img src=""https://aslcdi.website/images/handshape_images/a.png"" />",
plow_1,plow,H_02_058,"<img src=""https://aslcdi.website/images/handshape_images/curved_5.png"" />",
plow_2,plow_2,K_02_089,"<img src=""https://aslcdi.website/images/handshape_images/4.png"" />",
plug_1,plug,E_01_022,"<img src=""https://aslcdi.website/images/handshape_images/flat_v.png"" />",
plug_2,plug_2,K_01_063,"<img src=""https://aslcdi.website/images/handshape_images/flat_v.png"" />",
plummet,plummet,G_03_028,"<img src=""https://aslcdi.website/images/handshape_images/1.png"" />",
plunger,plunger,A_01_087,"<img src=""https://aslcdi.website/images/handshape_images/s.png"" />",
plus,plus,J_03_045,"<img src=""https://aslcdi.website/images/handshape_images/1.png"" />",
point,point,D_01_075,"<img src=""https://aslcdi.website/images/handshape_images/flat_1.png"" />",
point_index,point_index,K_02_083,"<img src=""https://aslcdi.website/images/handshape_images/flat_1.png"" />",
pole,pole,H_02_014,"<img src=""https://aslcdi.website/images/handshape_images/f.png"" />",
policeman,policeman,A_01_052,"<img src=""https://aslcdi.website/images/handshape_images/curved_l.png"" />",
policeman_2,policeman_2,K_03_104,"<img src=""https://aslcdi.website/images/handshape_images/c.png"" />",
policy,policy,J_03_063,"<img src=""https://aslcdi.website/images/handshape_images/p.png"" />",
polish,polish,J_01_086,"<img src=""https://aslcdi.website/images/handshape_images/a.png"" />",
ponder,ponder,H_01_043,"<img src=""https://aslcdi.website/images/handshape_images/curved_5.png"" />",
pool,pool,D_02_010,"<img src=""https://aslcdi.website/images/handshape_images/baby_o.png"" />",
poop,poop,H_03_072,"<img src=""https://aslcdi.website/images/handshape_images/a.png"" />",
poor,poor,C_02_011,"<img src=""https://aslcdi.website/images/handshape_images/flatspread_5.png"" />",
pop,pop,D_03_023,"<img src=""https://aslcdi.website/images/handshape_images/baby_o.png"" />",
pop_2,pop_2,K_01_049,"<img src=""https://aslcdi.website/images/handshape_images/s.png"" />",
pop_3,pop_3,K_02_115,"<img src=""https://aslcdi.website/images/handshape_images/o.png"" />",
pop_4,pop_4,K_03_031,"<img src=""https://aslcdi.website/images/handshape_images/s.png"" />",
popcorn,popcorn,A_02_080,"<img src=""https://aslcdi.website/images/handshape_images/baby_o.png"" />",
pope,pope,G_02_077,"<img src=""https://aslcdi.website/images/handshape_images/open_b.png"" />",
popular,popular,J_01_016,"<img src=""https://aslcdi.website/images/handshape_images/5.png"" />",
porcupine,porcupine,G_01_033,"<img src=""https://aslcdi.website/images/handshape_images/spread_e.png"" />",
positive,positive,J_02_050,"<img src=""https://aslcdi.website/images/handshape_images/1.png"" />",
possible,possible,B_02_005,"<img src=""https://aslcdi.website/images/handshape_images/s.png"" />",
possum,possum,H_03_079,"<img src=""https://aslcdi.website/images/handshape_images/bent_1.png"" />",
postpone,postpone,H_01_012,"<img src=""https://aslcdi.website/images/handshape_images/f.png"" />",
potato,potato,A_03_050,"<img src=""https://aslcdi.website/images/handshape_images/bent_v.png"" />",
pour,pour,F_02_063,"<img src=""https://aslcdi.website/images/handshape_images/y.png"" />",
pour_2,pour_2,K_01_094,"<img src=""https://aslcdi.website/images/handshape_images/c.png"" />",
powder,powder,H_01_026,"<img src=""https://aslcdi.website/images/handshape_images/flat_o.png"" />",
power,power,C_03_069,"<img src=""https://aslcdi.website/images/handshape_images/curved_5.png"" />",
practice,practice,F_03_002,"<img src=""https://aslcdi.website/images/handshape_images/a.png"" />",
prayer,prayer,C_03_090,"<img src=""https://aslcdi.website/images/handshape_images/open_b.png"" />",
preacher,preacher,D_01_019,"<img src=""https://aslcdi.website/images/handshape_images/f.png"" />",
precious,precious,H_02_071,"<img src=""https://aslcdi.website/images/handshape_images/curved_5.png"" />",
predict,predict,F_01_058,"<img src=""https://aslcdi.website/images/handshape_images/v.png"" />",
prefer,prefer,B_01_078,"<img src=""https://aslcdi.website/images/handshape_images/flat_b.png"" />",
pregnant,pregnant,H_01_031,"<img src=""https://aslcdi.website/images/handshape_images/open_b.png"" />",
president,president,D_02_016,"<img src=""https://aslcdi.website/images/handshape_images/o.png"" />",
press,press,H_03_006,"<img src=""https://aslcdi.website/images/handshape_images/flat_1.png"" />",
press_in_mind,press_in_mind,E_02_082,"<img src=""https://aslcdi.website/images/handshape_images/a.png"" />",
pretend,pretend,D_03_062,"<img src=""https://aslcdi.website/images/handshape_images/1.png"" />",
pretty,pretty,C_01_022,"<img src=""https://aslcdi.website/images/handshape_images/5.png"" />",
price,price,C_02_004,"<img src=""https://aslcdi.website/images/handshape_images/bent_1.png"" />",
pride,pride,A_01_081,"<img src=""https://aslcdi.website/images/handshape_images/a.png"" />",
priest,priest,D_03_026,"<img src=""https://aslcdi.website/images/handshape_images/g.png"" />",
prince,prince,E_01_003,"<img src=""https://aslcdi.website/images/handshape_images/r.png"" />",
principal,principal,H_01_030,"<img src=""https://aslcdi.website/images/handshape_images/p.png"" />",
print,print,B_01_045,"<img src=""https://aslcdi.website/images/handshape_images/l.png"" />",
priority,priority,J_01_074,"<img src=""https://aslcdi.website/images/handshape_images/s.png"" />",
prison,prison,A_01_090,"<img src=""https://aslcdi.website/images/handshape_images/4.png"" />",
problem_1,problem_1,C_03_010,"<img src=""https://aslcdi.website/images/handshape_images/bent_v.png"" />",
problem_2,problem_2,B_03_047,"<img src=""https://aslcdi.website/images/handshape_images/bent_v.png"" />",
process,process,E_03_055,"<img src=""https://aslcdi.website/images/handshape_images/open_b.png"" />",
produce_sign,produce_sign,J_03_051,"<img src=""https://aslcdi.website/images/handshape_images/curved_5.png"" />",
profoundly_deaf,profoundly_deaf,H_02_016,"<img src=""https://aslcdi.website/images/handshape_images/s.png"" />",
program,program,G_02_084,"<img src=""https://aslcdi.website/images/handshape_images/p.png"" />",
project,project,J_01_054,"<img src=""https://aslcdi.website/images/handshape_images/p.png"" />",
promise,promise,A_01_071,"<img src=""https://aslcdi.website/images/handshape_images/1.png"" />",
promote,promote,D_01_061,"<img src=""https://aslcdi.website/images/handshape_images/flat_b.png"" />",
proof,proof,E_02_019,"<img src=""https://aslcdi.website/images/handshape_images/open_b.png"" />",
propeller_1,propeller_1,F_01_038,"<img src=""https://aslcdi.website/images/handshape_images/3.png"" />",
propose,propose,H_02_026,"<img src=""https://aslcdi.website/images/handshape_images/open_b.png"" />",
protection,protection,C_03_037,"<img src=""https://aslcdi.website/images/handshape_images/closed_b.png"" />",
protest,protest,H_03_026,"<img src=""https://aslcdi.website/images/handshape_images/s.png"" />",
provide,provide,H_01_045,"<img src=""https://aslcdi.website/images/handshape_images/flat_o.png"" />",
proximalization,proximalization,J_01_106,"<img src=""https://aslcdi.website/images/handshape_images/bent_v.png"" />",
psychologist,psychologist,A_03_010,"<img src=""https://aslcdi.website/images/handshape_images/open_b.png"" />",
psychology,psychology,F_02_074,"<img src=""https://aslcdi.website/images/handshape_images/closed_b.png"" />",
public,public,H_02_029,"<img src=""https://aslcdi.website/images/handshape_images/open_b.png"" />",
pull,pull,D_02_062,"<img src=""https://aslcdi.website/images/handshape_images/baby_o.png"" />",
pull_convince,pull_convince,G_03_069,"<img src=""https://aslcdi.website/images/handshape_images/baby_o.png"" />",
pumpkin,pumpkin,H_02_056,"<img src=""https://aslcdi.website/images/handshape_images/1.png"" />",
punch_face,punch_face,J_01_051,"<img src=""https://aslcdi.website/images/handshape_images/s.png"" />",
punish,punish,C_02_041,"<img src=""https://aslcdi.website/images/handshape_images/1.png"" />",
purple,purple,B_02_067,"<img src=""https://aslcdi.website/images/handshape_images/p.png"" />",
push,push,D_02_077,"<img src=""https://aslcdi.website/images/handshape_images/5.png"" />",
put,put,F_03_046,"<img src=""https://aslcdi.website/images/handshape_images/o.png"" />",
put_aside,put_aside,G_02_007,"<img src=""https://aslcdi.website/images/handshape_images/open_b.png"" />",
put_in_back_mind,put_in_back_mind,E_01_076,"<img src=""https://aslcdi.website/images/handshape_images/o.png"" />",
puzzled,puzzled,B_01_012,"<img src=""https://aslcdi.website/images/handshape_images/1.png"" />",
Q_tip,q_tip,F_03_074,"<img src=""https://aslcdi.website/images/handshape_images/baby_o.png"" />",
qm,qm,J_02_011,"<img src=""https://aslcdi.website/images/handshape_images/1.png"" />",
quality,quality,J_02_095,"<img src=""https://aslcdi.website/images/handshape_images/g.png"" />",
quarter,quarter,H_02_049,"<img src=""https://aslcdi.website/images/handshape_images/g.png"" />",
queen,queen,A_03_055,"<img src=""https://aslcdi.website/images/handshape_images/g.png"" />",
quiet,quiet,C_01_037,"<img src=""https://aslcdi.website/images/handshape_images/closed_b.png"" />",
quit,quit,F_01_079,"<img src=""https://aslcdi.website/images/handshape_images/h.png"" />",
rabbit,rabbit,C_02_024,"<img src=""https://aslcdi.website/images/handshape_images/h.png"" />",
rabbit_2,rabbit_2,K_03_119,"<img src=""https://aslcdi.website/images/handshape_images/flat_h.png"" />",
race,race,F_02_075,"<img src=""https://aslcdi.website/images/handshape_images/a.png"" />",
racecar_track,racecar_track,K_02_121,"<img src=""https://aslcdi.website/images/handshape_images/s.png"" />",
radio,radio,A_01_075,"<img src=""https://aslcdi.website/images/handshape_images/curved_5.png"" />",
rain,rain,A_03_061,"<img src=""https://aslcdi.website/images/handshape_images/spread_open_e.png"" />",
rainbow,rainbow,F_03_001,"<img src=""https://aslcdi.website/images/handshape_images/4.png"" />",
raisin,raisin,E_03_019,"<img src=""https://aslcdi.website/images/handshape_images/r.png"" />",
rake,rake,D_03_021,"<img src=""https://aslcdi.website/images/handshape_images/curved_5.png"" />",
range,range,H_01_101,"<img src=""https://aslcdi.website/images/handshape_images/closed_b.png"" />",
rat,rat,D_02_081,"<img src=""https://aslcdi.website/images/handshape_images/r.png"" />",
razor,razor,A_01_089,"<img src=""https://aslcdi.website/images/handshape_images/bent_1.png"" />",
razor_2,razor_2,K_03_103,"<img src=""https://aslcdi.website/images/handshape_images/baby_o.png"" />",
reach,reach,K_01_107,"<img src=""https://aslcdi.website/images/handshape_images/curved_5.png"" />",
react,react,H_03_065,"<img src=""https://aslcdi.website/images/handshape_images/r.png"" />",
read,read,A_01_022,"<img src=""https://aslcdi.website/images/handshape_images/v.png"" />",
ready,ready,F_03_042,"<img src=""https://aslcdi.website/images/handshape_images/r.png"" />",
real_sick,real_sick,G_01_071,"<img src=""https://aslcdi.website/images/handshape_images/v.png"" />",
really,really,B_02_021,"<img src=""https://aslcdi.website/images/handshape_images/1.png"" />",
really_into,really_into,H_02_079,"<img src=""https://aslcdi.website/images/handshape_images/curved_v.png"" />",
reason,reason,C_01_076,"<img src=""https://aslcdi.website/images/handshape_images/r.png"" />",
recent_1,recent,H_03_090,"<img src=""https://aslcdi.website/images/handshape_images/bent_1.png"" />",
recent_2,recent,J_02_056,"<img src=""https://aslcdi.website/images/handshape_images/bent_1.png"" />",
recite,recite,J_02_078,"<img src=""https://aslcdi.website/images/handshape_images/o.png"" />",
record,record,G_01_024,"<img src=""https://aslcdi.website/images/handshape_images/open_8.png"" />",
recording,recording,B_03_089,"<img src=""https://aslcdi.website/images/handshape_images/open_8.png"" />",
